label,title,text
1,People still tripping over Covid-BS-19It's kind of like the false prophet of epidemics because it's not even a epidemic. Impeccable timing with political stuff just like many other epidemics around the same time frame of elections. STFU and don't sneeze n cough on people,
1,"""We will believe God for the best, but we will also prepare for the worst-case scenario. The important thing is to stay connected to the Holy Spirit so that He can give us clear instructions for what we need to do.""",
1,Bolsonaro Aide Tests Positive for Coronavirus Days After Meeting Trump During Florida Trip,
1,"Deadly new virus in China has reached the U.S., CDC reports ",
1,CDC Spokesman Confirms First US Case of China Coronavirus,
1,CDC is tentacle of PHARMA,
1,Call the CDC!  TDS has become an epidemic,
1,CDC: Romaine Lettuce is not safe. America: *stops selling the lettuce and people stop buying it* CDC: Vaccines work,
1,CDC says you can prevent corona virus by sticking a lime in it,
1,"BREAKING: Wuhan, China halts all travel in and out of the city after Corona Disease kills 17, and has infected over 600+ people worldwide. Scientists at the CDC are saying that over 10,000+ people could have been exposed to the deadly virus",
1,All healthcare professionals should be sure to ask for patients recent travel history,
1,Chinese CDC classified the #WuhanVirus in the same category as SARS and HIV. The World Health Organization declined to declare whether the virus is an international emergency. Yet Washington State Gov Inslee says it’s no biggie,
1,"According to the CDC, Georgia is ranked among the highest in the nation for flu risk. Listen to last year’s pilot episode of our Medical Moments podcast to learn more about the flu, what we’re doing to combat it and how you can protect yourself: ",
1,"“ASD can sometimes be detected at 18 months or younger. By age 2, a diagnosis by an experienced professional can be considered very reliable.�?- taken straight from the cdc’s website. Many children don’t get a final diagnosis until they are around 4 or 5",
1,"Cure for MERS-CoV/#WuhanCoronavirus? Kimchi, traditional fermented Korean food, proven more effective against preventing influenza/coronovirus virus than a vaccine. Lactic acid bacteria, green onion & ginger in kimchi serve as all natural antiviral agents. https://",
1,Chinese government has covered up #coronavirus--as they did with ASF,
1,45 has been trying to gut CDC. There is a role for the federal government,
1,We vaccinated our first born son we didn’t know any better we followed the cdc schedule he’s now autistic. My daughter is unvaccinated and is healthy she’s never had a fever no ear aches. She eats natural foods no processed bullshit. Wish we would have researched more,
1,CDC confirms Chinese coronavirus has arrived in the US  �?#Technology,
1,"#BREAKING PRC has ordered its Central Command soldiers in PLA to seal off #Wuhan - a city of 11 million - just seal it off and be in biological warfare gear when doing it. Yet, CDC and WHO are ""nothing to see here move on",
1,"Years ago, there was this scientific forum, they were asked what could be the most probably way for mankind to end. War, asteroid impact, global warming, etc. First probable cause was an engineered plague. Curiously they quarantined Wuhan and cancelled all new year celebrations",
1,"The problem with Chinese is they are not very good at managing crises.  I suspect this is not some ""random"" occurrence of virus.  Probably something got leaked from a research center in Wuhan by accident.  Like ASF that wiped out half of the pig population in China the past year",
1,End of the world': Wuhan a ghost town under quarantine,
1,"To keep yourself and your family members safe and healthy this festive season, here are some simple tips via The Straits Times �? Visit the MOH website for updates on the coronavirus at  ",
1,"Concerned about Wuhan #coronarovirus? @Rutgers_NJMS asst. prof. Dr. Debra Chew, former @CDCgov epidemic intelligence officer, discusses the evolving outbreak & advises on how stay healthy",
1,CDC expanding coronavirus screening to two more airports: Atlanta and Chicago O'Hare,
1,"CDCgov  confirmed the first case of #WuhanCoronavirus, patient is still hospitalising",
1,Airline industry was already fragile now they have an epidemic on their hands,
1,"a Wuhan woman with mild fever symptoms took meds to bring her temp down, passed screening at customs, flew to France, ate at a Michelin-starred restaurant -- and bragged about it all on WeChat. She was shamed on social media & the Chinese Embassy tracked her down",
1,"Coronavirus ability to spread increasing, China’s health minister says",
1,"All #HongKong public sports centres, libraries, and museums will be closed from today due to the Wuhan coronavirus, the gov't announced overnight",
1,"""The primary objective in an outbreak related to a coronavirus is to give adequate support of care to patients, particularly in terms of respiratory support and multi-organ support.""",
